total_simulation_replications,pareto_set_size,TB_obj_1_range,TB_obj_2_range,TB_obj_3_range,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2,"(47.22651666666667, 57.23828333333333)","(0.5756916666666667, 4.722558333333334)","(4.150941666666666, 11.46085)",False,1,aa9be_00002,2024-01-22_14-32-35,1705951955,28.730092525482178,28.730092525482178,83203,d0133,10.99.101.133,28.730092525482178,1
