total_simulation_replications,pareto_set_size,TB_obj_1_range,TB_obj_2_range,TB_obj_3_range,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2,"(52.250079166666666, 52.560725)","(0.6336041666666667, 1.4911666666666665)","(4.248791666666666, 4.974112500000001)",False,1,aa9be_00003,2024-01-22_14-33-33,1705952013,46.604172706604004,46.604172706604004,85537,d0133,10.99.101.133,46.604172706604004,1
